iteration,before,after,diff
780,615089986,615090831,845
781,615091098,615091946,848
782,615092215,615093061,846
783,615093329,615094176,847
784,615094452,615095296,844
785,615095567,615096418,851
786,615096687,615097534,847
787,615097802,615098650,848
788,615098920,615099768,848
789,615100036,615100883,847
790,615101154,615102001,847
791,615102272,615103120,848
792,615103389,615104237,848
793,615104506,615105354,848
794,615105624,615106472,848
795,615106740,615107587,847
796,615107857,615108703,846
797,615108976,615109822,846
798,615110093,615110939,846
799,615111207,615112053,846
800,615112321,615113169,848
801,615113438,615114284,846
802,615114551,615115398,847
803,615115666,615116511,845
804,615116780,615117625,845
805,615117893,615118737,844
806,615119009,615119856,847
807,615120125,615120971,846
808,615121240,615122086,846
809,615122353,615123201,848
810,615123469,615124318,849
811,615124586,615125434,848
812,615125702,615126557,855
813,615126853,615127699,846
814,615127971,615128816,845
815,615129088,615129938,850
816,615130208,615131057,849
817,615131326,615132175,849
818,615132443,615133293,850
819,615133563,615134410,847
820,615134679,615135527,848
821,615135796,615136643,847
822,615136912,615137761,849
823,615138030,615138876,846
824,615139146,615139993,847
825,615140262,615141108,846
826,615141376,615142224,848
827,615142493,615143339,846
828,615143607,615144454,847
829,615144721,615145566,845
830,615145835,615146681,846
831,615146949,615147794,845
832,615148062,615148907,845
833,615149175,615150019,844
834,615150287,615151133,846
835,615151401,615152245,844
836,615152513,615153360,847
837,615153627,615154473,846
838,615154742,615155587,845
839,615155856,615156703,847
840,615156972,615157818,846
841,615158087,615158935,848
842,615159202,615160048,846
843,615160317,615161166,849
844,615161434,615162283,849
845,615162552,615163399,847
846,615163669,615164517,848
847,615164787,615165636,849
848,615165905,615166753,848
849,615167021,615167869,848
850,615168139,615168988,849
851,615169255,615170103,848
852,615170372,615171220,848
853,615171489,615172336,847
854,615172604,615173451,847
855,615173720,615174566,846
856,615174835,615175682,847
857,615175964,615176810,846
858,615177078,615177925,847
859,615178198,615179042,844
860,615179311,615180156,845
861,615180423,615181268,845
862,615181536,615182381,845
863,615182649,615183494,845
864,615183763,615184608,845
865,615184876,615185721,845
866,615185990,615186834,844
867,615187102,615187948,846
868,615188215,615189064,849
869,615189332,615190182,850
870,615190450,615191302,852
871,615191572,615192418,846
872,615192687,615193535,848
873,615193804,615194651,847
874,615194920,615195768,848
875,615196038,615196886,848
876,615197155,615198003,848
877,615198272,615199122,850
878,615199390,615200239,849
879,615200508,615201357,849
880,615201626,615202474,848
881,615207433,615208319,886
882,615208617,615209461,844
883,615209729,615210573,844
884,615210838,615211686,848
885,615211951,615212801,850
886,615213066,615213906,840
887,615214171,615215014,843
888,615215278,615216125,847
889,615216389,615217234,845
890,615217500,615218345,845
891,615218609,615219458,849
892,615219724,615220570,846
893,615220837,615221686,849
894,615221953,615222805,852
895,615223073,615223924,851
896,615224191,615225042,851
897,615225310,615226152,842
898,615226422,615227269,847
899,615227540,615228387,847
900,615228656,615229503,847
901,615229771,615230617,846
902,615230885,615231736,851
903,615232002,615232851,849
904,615233121,615233970,849
905,615234237,615235084,847
906,615235352,615236200,848
907,615236469,615237317,848
908,615237584,615238430,846
909,615238696,615239544,848
910,615239809,615240653,844
911,615240922,615241768,846
912,615242034,615242880,846
913,615243147,615243990,843
914,615244255,615245098,843
915,615245365,615246211,846
916,615246478,615247328,850
917,615247595,615248444,849
918,615248711,615249556,845
919,615249827,615250669,842
920,615250937,615251782,845
921,615252050,615252898,848
922,615253165,615254014,849
923,615254280,615255126,846
924,615255392,615256243,851
925,615256514,615257361,847
926,615257630,615258476,846
927,615258744,615259595,851
928,615259863,615260714,851
929,615260978,615261828,850
930,615262103,615262952,849
931,615263217,615264064,847
932,615264328,615265177,849
933,615265443,615266292,849
934,615266562,615267410,848
935,615267676,615268526,850
936,615268793,615269640,847
937,615269907,615270754,847
938,615271020,615271870,850
939,615272138,615272987,849
940,615273255,615274102,847
941,615274370,615275216,846
942,615275485,615276329,844
943,615276598,615277443,845
944,615277714,615278558,844
945,615278825,615279671,846
946,615279938,615280784,846
947,615281050,615281895,845
948,615282162,615283013,851
949,615283278,615284125,847
950,615284393,615285241,848
951,615285506,615286354,848
952,615286622,615287469,847
953,615287735,615288579,844
954,615288844,615289692,848
955,615289957,615290807,850
956,615291071,615291919,848
957,615292190,615293039,849
958,615293306,615294154,848
959,615294448,615295300,852
960,615295571,615296423,852
961,615296695,615297548,853
962,615297815,615298659,844
963,615298927,615299772,845
964,615300039,615300884,845
965,615301152,615301996,844
966,615302264,615303108,844
967,615303376,615304219,843
968,615304488,615305334,846
969,615305601,615306444,843
970,615306711,615307555,844
971,615307823,615308666,843
972,615308933,615309776,843
973,615310044,615310886,842
974,615311153,615311997,844
975,615312265,615313107,842
976,615313375,615314218,843
977,615314487,615315330,843
978,615315598,615316442,844
979,615316709,615317553,844
980,615317821,615318667,846
981,615318937,615319780,843
982,615320048,615320894,846
983,615321162,615322008,846
984,615322275,615323124,849
985,615323391,615324236,845
986,615324505,615325352,847
987,615325621,615326466,845
988,615326735,615327582,847
989,615327851,615328702,851
990,615328969,615329816,847
991,615330084,615330928,844
992,615331196,615332041,845
993,615332310,615333155,845
994,615333423,615334269,846
995,615334537,615335380,843
996,615335648,615336493,845
997,615336759,615337603,844
998,615337871,615338714,843
999,615338987,615339832,845
